Phone,Electronics,Cust_331,Australia,05-07-2023,9,65,0,202,532.35,330.35,62.05503898,0
Mouse,Office,Cust_26,Canada,19-06-2024,8,1634,0.05,760,12418.4,11658.4,93.88004896,653.6
Printer,Accessories,Cust_9,Germany,23-11-2024,7,1399,0,369,7442.68,7073.68,95.04210849,0
Laptop,Office,Cust_203,Canada,22-04-2024,4,92,0.26,530,272.32,-257.68,-94.6239718,95.68
Printer,Accessories,Cust_294,Germany,13-05-2022,6,1047,0.11,1380,5590.98,4210.98,75.31738622,691.02
Printer,Electronics,Cust_422,Australia,06-05-2024,4,985,0.03,843,3821.8,2978.8,77.94233084,118.2
Phone,Electronics,Cust_226,USA,28-01-2023,8,1790,0.2,1492,11456,9964,86.97625698,2864
Monitor,Accessories,Cust_194,Germany,20-08-2023,4,154,0.23,520,474.32,-45.68,-9.630629111,141.68
Keyboard,Accessories,Cust_284,USA,02-09-2024,4,1719,0.18,1375,5638.32,4263.32,75.61330325,1237.68
Laptop,Electronics,Cust_461,Australia,26-07-2023,1,1418,0.02,1154,1389.64,235.64,16.9569097,28.36
Monitor,Electronics,Cust_123,USA,09-07-2024,9,797,0.23,1420,5523.21,4103.21,74.29031306,1649.79
Phone,Office,Cust_167,UK,03-06-2023,9,269,0.2,614,1936.8,1322.8,68.29822387,484.2
Headphones,Electronics,Cust_385,UK,16-03-2022,9,449,0.17,1022,3354.03,2332.03,69.52919324,686.97
Monitor,Office,Cust_139,USA,09-03-2022,3,861,0.25,255,1937.25,1682.25,86.83701123,645.75
Printer,Electronics,Cust_459,Canada,27-10-2023,4,71,0,1181,252.76,-928.24,-367.2416522,0
Mouse,Accessories,Cust_476,UK,15-06-2024,5,1857,0.27,39,6778.05,6739.05,99.42461327,2506.95
Mouse,Electronics,Cust_298,India,15-03-2022,8,63,0.13,281,438.48,157.48,35.91497902,65.52
Printer,Accessories,Cust_83,UK,21-08-2022,4,581,0.03,38,2254.28,2216.28,98.31431765,69.72
Monitor,Electronics,Cust_419,Germany,19-04-2022,2,1642,0.09,33,2988.44,2955.44,98.89574494,295.56
Keyboard,Electronics,Cust_313,Germany,27-03-2022,2,627,0.24,410,953.04,543.04,56.97977,300.96
Printer,Accessories,Cust_62,India,18-07-2023,9,1078,0.14,1368,8343.72,6975.72,83.60443543,1358.28
Phone,Accessories,Cust_66,UK,12-07-2022,9,220,0.03,260,1920.6,1660.6,86.46256378,59.4
Keyboard,Accessories,Cust_124,India,12-03-2024,1,1106,0.06,949,1039.64,90.64,8.718402524,66.36
Mouse,Office,Cust_143,USA,07-09-2023,2,102,0.04,884,195.84,-688.16,-351.3888889,8.16
Monitor,Accessories,Cust_393,Australia,01-03-2022,5,679,0.14,773,2919.7,2146.7,73.52467719,475.3
Printer,Electronics,Cust_61,UK,20-08-2022,5,1042,0.17,994,4324.3,3330.3,77.0136207,885.7
Laptop,Electronics,Cust_31,India,24-02-2022,1,916,0.06,1110,861.04,-248.96,-28.9138716,54.96
Keyboard,Office,Cust_317,India,24-11-2022,6,1180,0.03,415,6867.6,6452.6,93.95713204,212.4
Tablet,Office,Cust_82,UK,13-10-2024,6,448,0.1,793,2419.2,1626.2,67.22056878,268.8
Laptop,Office,Cust_179,Germany,08-03-2023,8,1240,0.11,290,8828.8,8538.8,96.7152954,1091.2
Keyboard,Office,Cust_145,Germany,23-11-2023,5,660,0.07,1323,3069,1746,56.8914956,231
Keyboard,Electronics,Cust_425,UK,23-06-2023,4,1165,0.16,1042,3914.4,2872.4,73.38033926,745.6
Laptop,Accessories,Cust_299,Germany,16-09-2023,4,1153,0.01,671,4565.88,3894.88,85.30403778,46.12
Laptop,Electronics,Cust_50,Canada,05-07-2024,1,574,0.19,1044,464.94,-579.06,-124.5451026,109.06
Laptop,Electronics,Cust_279,UK,25-06-2023,1,1605,0.04,884,1540.8,656.8,42.62720665,64.2
Printer,Accessories,Cust_20,India,18-07-2023,3,342,0,1253,738.72,-514.28,-69.61771713,0
Headphones,Office,Cust_4,Canada,18-02-2022,6,918,0.22,142,4296.24,4154.24,96.69478428,1211.76
Mouse,Accessories,Cust_256,Germany,06-11-2024,6,1858,0.26,941,8249.52,7308.52,88.59327573,2898.48
Phone,Electronics,Cust_310,Germany,19-06-2023,5,1832,0.16,287,76944,76657,99.62700146,1465.6
Headphones,Accessories,Cust_278,Germany,20-02-2024,3,610,0.06,607,1720.2,1113.2,64.71340542,109.8
Keyboard,Accessories,Cust_191,Germany,15-05-2024,4,326,0.05,790,1238.8,448.8,36.22860833,65.2
Tablet,Accessories,Cust_353,UK,22-04-2022,1,572,0.21,576,451.88,-124.12,-27.46746924,120.12
Laptop,Electronics,Cust_156,India,08-08-2024,2,609,0.16,645,1023.12,378.12,36.95754164,194.88
Keyboard,Electronics,Cust_110,India,28-04-2022,5,994,0.11,1297,4423.3,3126.3,70.67800059,546.7
Headphones,Office,Cust_249,UK,02-01-2024,2,1109,0.05,321,2107.1,1786.1,84.76579185,110.9
Phone,Accessories,Cust_390,Canada,14-09-2023,8,1639,0.15,1345,11145.2,9800.2,87.93202455,1966.8
Printer,Electronics,Cust_347,UK,10-08-2023,3,792,0.06,197,2233.44,2036.44,91.17952575,142.56
Keyboard,Office,Cust_497,India,02-10-2023,6,242,0.16,947,1219.68,272.68,22.35668372,232.32
Printer,Electronics,Cust_254,USA,25-06-2022,7,710,0.11,1049,4423.3,3374.3,76.28467434,546.7
Laptop,Electronics,Cust_480,USA,14-08-2022,4,211,0.12,248,742.72,494.72,66.60922016,101.28
Monitor,Office,Cust_402,Canada,24-11-2022,8,330,0.04,1205,2534.4,1329.4,52.4542298,105.6
Monitor,Accessories,Cust_263,India,04-10-2022,3,1856,0.1,836,5011.2,4175.2,83.31736909,556.8
Keyboard,Electronics,Cust_173,Germany,26-04-2023,2,369,0.18,1159,605.16,-553.84,-91.51959812,132.84
Mouse,Office,Cust_384,India,04-12-2023,5,264,0.03,1002,1280.4,278.4,21.74320525,39.6
Printer,Accessories,Cust_100,India,25-11-2024,8,1025,0.06,52,7708,7656,99.32537623,492
Headphones,Office,Cust_394,Canada,13-04-2022,5,362,0.09,1006,1647.1,641.1,38.9229555,162.9
Tablet,Office,Cust_114,USA,19-06-2023,3,1550,0.27,1063,3394.5,2331.5,68.68463691,1255.5
Keyboard,Accessories,Cust_448,Germany,30-05-2022,7,1647,0.09,858,10491.39,9633.39,91.82186536,1037.61
Printer,Accessories,Cust_452,Australia,12-05-2022,9,1929,0.2,572,13888.8,13316.8,95.88157364,3472.2
Mouse,Office,Cust_456,UK,23-03-2023,1,1594,0.03,704,1546.18,842.18,54.46843188,47.82
Keyboard,Electronics,Cust_48,UK,25-11-2023,5,1691,0.28,351,6087.6,5736.6,94.23418096,2367.4
Tablet,Accessories,Cust_11,Canada,01-03-2022,2,1833,0.07,1015,3409.38,2394.38,70.22919123,256.62
Phone,Accessories,Cust_38,India,02-08-2024,4,198,0.15,1070,673.2,-396.8,-58.94236482,118.8
Keyboard,Electronics,Cust_191,Canada,27-02-2023,1,969,0.12,1052,852.72,-199.28,-23.36992213,116.28
Printer,Accessories,Cust_466,Australia,19-04-2023,9,814,0.28,874,5274.72,4400.72,83.4304001,2051.28
Mouse,Office,Cust_112,Canada,20-05-2022,1,1555,0.05,401,1477.25,1076.25,72.854967,77.75
Phone,Accessories,Cust_116,USA,28-12-2023,5,1625,0.12,1100,7150,6050,84.61538462,975
Tablet,Electronics,Cust_285,UK,29-01-2023,7,1971,0.24,240,10485.72,10245.72,97.71117291,3311.28
Printer,Accessories,Cust_271,UK,28-05-2024,5,432,0.01,102,2138.4,2036.4,95.23007856,21.6
Phone,Accessories,Cust_374,Germany,09-03-2024,6,1800,0.06,1150,10152,9002,88.67218282,648
Mouse,Electronics,Cust_333,UK,21-03-2022,8,138,0.21,600,8721.6,8121.6,93.12052834,231.84
Monitor,Accessories,Cust_231,Canada,15-06-2023,2,155,0.08,317,285.2,-31.8,-11.15007013,24.8
Printer,Electronics,Cust_231,Germany,12-01-2024,4,318,0.24,388,966.72,578.72,59.86428335,305.28
Laptop,Accessories,Cust_464,Germany,08-10-2023,9,1916,0.28,1313,12415.68,11102.68,89.42466301,4828.32
Printer,Accessories,Cust_123,Australia,20-07-2023,5,1304,0.23,553,5020.4,4467.4,88.98494144,1499.6
Tablet,Office,Cust_350,Germany,03-05-2023,8,1765,0.16,1247,11860.8,10613.8,89.48637529,2259.2
Phone,Accessories,Cust_272,India,21-10-2024,8,773,0.23,1375,4761.68,3386.68,71.12363704,1422.32
Printer,Accessories,Cust_211,Canada,06-03-2022,6,1858,0.24,189,8472.48,8283.48,97.7692482,2675.52
Mouse,Electronics,Cust_347,USA,11-12-2022,9,1740,0.28,99,11275.2,11176.2,99.12196679,4384.8
Phone,Electronics,Cust_141,UK,25-10-2023,7,1972,0.24,178,10491.04,10313.04,98.30331407,3312.96
Headphones,Electronics,Cust_247,Australia,16-09-2023,3,1126,0.08,227,3107.76,2880.76,92.69570366,270.24
Tablet,Electronics,Cust_329,UK,25-06-2022,7,1774,0,950,115487.4,114537.4,99.17739944,0
Mouse,Electronics,Cust_282,India,02-01-2023,1,1481,0.19,629,1199.61,570.61,47.56629238,281.39
Mouse,Accessories,Cust_243,Germany,07-12-2023,1,1474,0.2,1361,1179.2,-181.8,-15.41723202,294.8
Mouse,Office,Cust_193,USA,09-06-2023,9,180,0.25,40,1215,1175,96.70781893,405
Printer,Accessories,Cust_128,UK,18-01-2022,3,1254,0.2,1049,3009.6,1960.6,65.14486975,752.4
Keyboard,Electronics,Cust_166,Canada,19-10-2023,8,205,0.14,1108,1410.4,302.4,21.44072604,229.6
Printer,Electronics,Cust_168,UK,26-09-2022,5,1698,0.07,1436,7895.7,6459.7,81.81288549,594.3
Headphones,Office,Cust_61,Australia,05-07-2023,2,1477,0.22,945,2304.12,1359.12,58.98651112,649.88
Headphones,Office,Cust_440,Australia,27-12-2022,3,1547,0.3,187,3248.7,3061.7,94.24385139,1392.3
Keyboard,Office,Cust_377,Canada,09-03-2022,8,66,0.02,174,517.44,343.44,66.3729128,10.56
Laptop,Accessories,Cust_137,Germany,07-09-2023,8,672,0.24,389,40857.6,40468.6,99.04791275,1290.24
Headphones,Accessories,Cust_141,Germany,23-10-2023,1,1868,0.03,1279,1811.96,532.96,29.41345284,56.04
Monitor,Office,Cust_274,Germany,22-08-2023,2,1352,0.24,39,2055.04,2016.04,98.10222672,648.96
Monitor,Accessories,Cust_120,UK,12-04-2024,2,478,0.01,459,946.44,487.44,51.50247242,9.56
Printer,Electronics,Cust_410,USA,19-05-2022,8,1960,0.12,974,13798.4,12824.4,92.94121058,1881.6
Monitor,Electronics,Cust_267,Australia,04-03-2023,1,354,0.09,579,322.14,-256.86,-79.73551872,31.86
Headphones,Accessories,Cust_146,UK,23-02-2024,8,50,0.27,840,292,-548,-187.6712329,108
Printer,Electronics,Cust_304,Canada,13-04-2023,4,1580,0.29,1349,4487.2,3138.2,69.93670886,1832.8
Phone,Accessories,Cust_29,Australia,09-02-2024,3,1575,0.28,277,3402,3125,91.85773075,1323
Keyboard,Office,Cust_149,USA,04-02-2022,7,1265,0.24,1184,6729.8,5545.8,82.40660941,2125.2
Laptop,Accessories,Cust_181,Canada,04-09-2023,1,540,0.23,360,415.8,55.8,13.41991342,124.2
Monitor,Electronics,Cust_88,Australia,02-05-2023,3,1279,0.01,1025,3798.63,2773.63,73.01658756,38.37
Mouse,Office,Cust_39,USA,11-06-2022,6,1138,0.04,472,6554.88,6082.88,92.79925796,273.12
Keyboard,Electronics,Cust_344,Germany,06-09-2022,3,308,0.05,271,877.8,606.8,69.12736386,46.2
Tablet,Accessories,Cust_170,India,15-09-2023,3,373,0.11,296,995.91,699.91,70.27843881,123.09
Printer,Electronics,Cust_439,India,24-12-2023,6,311,0.2,729,1492.8,763.8,51.16559486,373.2
Printer,Accessories,Cust_114,USA,09-02-2024,1,1197,0.09,1259,1089.27,-169.73,-15.58199528,107.73
Mouse,Electronics,Cust_155,UK,05-07-2024,5,150,0.08,492,690,198,28.69565217,60
Laptop,Office,Cust_223,UK,15-06-2023,8,1244,0.28,596,7165.44,6569.44,91.68229725,2786.56
Mouse,Office,Cust_202,UK,05-12-2024,6,1589,0.19,495,7722.54,7227.54,93.59019183,1811.46
Mouse,Electronics,Cust_443,India,22-07-2024,4,488,0.19,1174,1581.12,407.12,25.74883627,370.88
Monitor,Office,Cust_149,UK,03-04-2024,4,1807,0.12,1203,6360.64,5157.64,81.08680887,867.36
Headphones,Accessories,Cust_330,UK,08-02-2024,1,1568,0.2,234,1254.4,1020.4,81.34566327,313.6
Keyboard,Electronics,Cust_280,Germany,23-05-2024,8,487,0.1,1101,3506.4,2405.4,68.60027379,389.6
Mouse,Electronics,Cust_115,Canada,17-08-2024,7,204,0.19,1174,1156.68,-17.32,-1.497389079,271.32
Tablet,Electronics,Cust_266,India,21-04-2022,7,390,0.05,366,2593.5,2227.5,85.88779641,136.5
Headphones,Accessories,Cust_372,India,20-01-2024,3,612,0.2,959,1468.8,509.8,34.70860566,367.2
Mouse,Office,Cust_295,UK,22-10-2024,6,152,0,1020,912,-108,-11.84210526,0
Printer,Electronics,Cust_379,UK,28-01-2022,5,1919,0.09,997,8731.45,7734.45,88.58150708,863.55
Printer,Electronics,Cust_419,Canada,04-08-2022,8,716,0.22,1234,4467.84,3233.84,72.38038963,1260.16
Headphones,Accessories,Cust_465,Australia,28-06-2022,7,1003,0.07,212,6529.53,6317.53,96.75321195,491.47
Phone,Accessories,Cust_104,USA,02-05-2024,9,254,0.25,70,1714.5,1644.5,95.91717702,571.5
Keyboard,Electronics,Cust_489,Australia,18-12-2024,4,203,0.13,1067,706.44,-360.56,-51.03901251,105.56
Printer,Accessories,Cust_31,Canada,07-07-2023,1,316,0.28,890,227.52,-662.48,-291.1744023,88.48
Keyboard,Electronics,Cust_165,USA,15-02-2024,4,475,0.11,243,1691,1448,85.62980485,209
Keyboard,Office,Cust_31,Canada,15-09-2022,7,406,0.22,891,2216.76,1325.76,59.80620365,625.24
Mouse,Electronics,Cust_403,Australia,04-02-2023,4,1724,0.22,379,5378.88,4999.88,92.95392349,1517.12
Mouse,Office,Cust_38,India,20-04-2022,6,192,0.29,47,817.92,770.92,94.25371674,334.08
Headphones,Accessories,Cust_58,Germany,01-10-2024,1,475,0.03,1108,460.75,-647.25,-140.4774824,14.25
Laptop,Electronics,Cust_58,USA,12-02-2024,1,253,0.1,518,227.7,-290.3,-127.4923144,25.3
Phone,Electronics,Cust_94,Canada,03-04-2023,6,812,0.15,1341,4141.2,2800.2,67.61808172,730.8
Phone,Office,Cust_88,Canada,03-03-2023,4,1210,0.15,383,4114,3731,90.69032572,726
Tablet,Accessories,Cust_189,UK,09-04-2022,3,1863,0.17,860,4638.87,3778.87,81.46100236,950.13
Tablet,Office,Cust_424,Canada,04-11-2022,7,1160,0.2,834,6496,5662,87.16133005,1624
Tablet,Electronics,Cust_249,Germany,09-04-2024,7,1525,0.3,86,7472.5,7386.5,98.84911342,3202.5
Keyboard,Accessories,Cust_497,Canada,31-10-2022,8,307,0.17,685,2038.48,1353.48,66.39653075,417.52
Headphones,Electronics,Cust_255,USA,26-01-2024,5,168,0.29,193,596.4,403.4,67.63916834,243.6
Phone,Accessories,Cust_266,USA,27-01-2023,3,1626,0.17,286,4048.74,3762.74,92.93607394,829.26
Tablet,Accessories,Cust_149,Germany,27-05-2023,3,183,0.24,367,417.24,50.24,12.04103154,131.76
Headphones,Office,Cust_375,Australia,21-05-2022,1,805,0.17,1467,668.15,-798.85,-119.5614757,136.85
Mouse,Accessories,Cust_369,India,12-06-2024,7,1209,0.22,429,6601.14,6172.14,93.50112253,1861.86
Keyboard,Accessories,Cust_444,UK,02-08-2024,5,207,0.29,831,734.85,-96.15,-13.08430292,300.15
Printer,Electronics,Cust_370,Canada,10-12-2024,8,671,0.22,665,4187.04,3522.04,84.1176583,1180.96
Keyboard,Electronics,Cust_368,Germany,01-07-2022,2,400,0.15,613,680,67,9.852941176,120
Printer,Electronics,Cust_33,Australia,10-07-2023,7,1964,0.26,737,10173.52,9436.52,92.75570304,3574.48
Headphones,Electronics,Cust_197,Australia,20-09-2022,2,1897,0.03,1119,3680.18,2561.18,69.59387856,113.82
Monitor,Electronics,Cust_288,UK,27-04-2023,6,885,0.18,452,4354.2,3902.2,89.61921823,955.8
Headphones,Office,Cust_425,Germany,18-01-2024,6,1178,0.17,1336,58664.4,57328.4,97.72263928,1201.56
Monitor,Office,Cust_357,USA,19-10-2023,7,260,0.03,321,1765.4,1444.4,81.81715192,54.6
Monitor,Electronics,Cust_158,Australia,27-01-2023,6,96,0.1,750,518.4,-231.6,-44.67592593,57.6
Laptop,Accessories,Cust_303,India,04-12-2023,6,1297,0.15,1430,6614.7,5184.7,78.38148367,1167.3
Laptop,Electronics,Cust_263,Germany,21-01-2024,3,665,0.25,911,1496.25,585.25,39.1144528,498.75
Phone,Accessories,Cust_89,Canada,05-01-2023,4,155,0.19,466,502.2,36.2,7.208283552,117.8
Monitor,Electronics,Cust_401,Australia,15-12-2023,4,1960,0.19,1491,6350.4,4859.4,76.52116402,1489.6
Mouse,Accessories,Cust_113,India,13-12-2024,9,249,0.13,1157,1949.67,792.67,40.65662394,291.33
Monitor,Accessories,Cust_39,Canada,22-06-2022,3,610,0.02,953,1793.4,840.4,46.8607115,36.6
Phone,Accessories,Cust_94,UK,14-07-2022,3,1005,0,62,3015,2953,97.94361526,0
Keyboard,Office,Cust_140,Germany,25-10-2023,5,799,0.17,133,3315.85,3182.85,95.98896211,679.15
Laptop,Electronics,Cust_54,Australia,14-02-2022,9,815,0.3,1029,5134.5,4105.5,79.9591002,2200.5
Monitor,Accessories,Cust_461,UK,03-04-2022,4,1809,0,1264,6078.24,4814.24,79.20450657,0
Tablet,Office,Cust_220,India,12-08-2023,4,1215,0.09,208,4422.6,4214.6,95.29688419,437.4
Keyboard,Electronics,Cust_349,UK,25-03-2022,6,485,0.02,1018,2851.8,1833.8,64.30324707,58.2
Mouse,Office,Cust_166,Australia,26-06-2023,1,1174,0.25,211,880.5,669.5,76.03634299,293.5
Keyboard,Accessories,Cust_229,Australia,18-07-2024,5,416,0.24,491,1580.8,1089.8,68.93977733,499.2
Monitor,Office,Cust_332,India,04-09-2022,9,713,0.22,240,5005.26,4765.26,95.20504429,1411.74
Headphones,Accessories,Cust_331,Australia,17-10-2023,6,308,0.15,81,1570.8,1489.8,94.8433919,277.2
Monitor,Office,Cust_106,India,14-11-2022,6,333,0.11,1259,1778.22,519.22,29.19886178,219.78
Phone,Office,Cust_196,UK,14-08-2023,5,700,0.26,719,2590,1871,72.23938224,910
Laptop,Electronics,Cust_335,UK,27-06-2024,4,54,0.04,770,207.36,-562.64,-271.3348765,8.64
Printer,Office,Cust_67,Germany,05-06-2022,7,1659,0.17,488,9638.79,9150.79,94.93712385,1974.21
Tablet,Electronics,Cust_433,Australia,23-01-2022,2,541,0.25,89,811.5,722.5,89.03265558,270.5
Mouse,Electronics,Cust_48,Germany,04-05-2023,9,1459,0.01,820,12999.69,12179.69,93.69215727,131.31
Keyboard,Office,Cust_191,Germany,21-04-2023,9,1445,0.27,750,9493.65,8743.65,92.09998262,3511.35
Phone,Office,Cust_80,UK,24-04-2023,4,1954,0.09,101,7112.56,7011.56,98.57997683,703.44
Laptop,Accessories,Cust_400,Australia,01-03-2024,7,1886,0.18,675,10825.64,10150.64,93.76480282,2376.36
Monitor,Electronics,Cust_47,USA,31-03-2023,3,423,0,866,1269,403,31.7572892,0
Laptop,Accessories,Cust_428,Germany,19-02-2022,3,182,0,1024,546,-478,-87.54578755,0
Mouse,Accessories,Cust_327,Canada,14-08-2022,3,1714,0.29,598,3650.82,3052.82,83.62011822,1491.18
Laptop,Office,Cust_243,Australia,13-03-2022,8,1966,0.13,241,13683.36,13442.36,98.23873668,2044.64
Monitor,Office,Cust_147,USA,11-11-2024,4,1620,0.12,1276,5702.4,4426.4,77.62345679,777.6
Phone,Office,Cust_423,Australia,15-11-2024,3,717,0.01,1206,2129.49,923.49,43.36672161,21.51
Laptop,Office,Cust_311,UK,19-07-2023,6,1163,0.21,283,5512.62,5229.62,94.86632491,1465.38
Keyboard,Office,Cust_288,India,25-07-2023,6,1697,0.14,586,8756.52,8170.52,93.30784376,1425.48
Mouse,Electronics,Cust_375,Germany,21-08-2024,3,1249,0.13,1327,3259.89,1932.89,59.29310498,487.11
Monitor,Accessories,Cust_56,Canada,28-06-2023,4,330,0.14,1302,1135.2,-166.8,-14.69344609,184.8
Mouse,Electronics,Cust_395,Germany,09-04-2022,2,946,0.15,806,1608.2,802.2,49.88185549,283.8
Printer,Electronics,Cust_394,USA,31-10-2022,4,888,0.25,1010,2664,1654,62.08708709,888
Headphones,Electronics,Cust_445,USA,23-08-2023,2,670,0.24,148,1018.4,870.4,85.46739984,321.6
Monitor,Electronics,Cust_252,India,10-05-2023,9,900,0.06,655,7614,6959,91.39742579,486
Monitor,Electronics,Cust_330,India,04-05-2024,2,582,0.06,1313,1094.16,-218.84,-20.00073115,69.84
Phone,Electronics,Cust_457,UK,03-02-2024,1,1105,0.24,80,839.8,759.8,90.47392236,265.2
Monitor,Electronics,Cust_23,UK,20-03-2023,7,1189,0.14,616,7157.78,6541.78,91.3939797,1165.22
Headphones,Office,Cust_353,India,06-03-2024,1,1134,0.02,1264,1111.32,-152.68,-13.73861714,22.68
Printer,Accessories,Cust_111,Australia,12-08-2023,4,1996,0,953,7265.44,6312.44,86.88310687,0
Phone,Office,Cust_289,Australia,20-08-2023,4,293,0.24,481,890.72,409.72,45.99874259,281.28
Headphones,Office,Cust_59,UK,14-12-2022,4,1052,0.01,595,4165.92,3570.92,85.71744057,42.08
Headphones,Office,Cust_21,Germany,08-03-2022,4,134,0.18,1164,439.52,-724.48,-164.8343648,96.48
Tablet,Electronics,Cust_255,Canada,29-03-2023,7,704,0.06,1462,4632.32,3170.32,68.43914065,295.68
Mouse,Office,Cust_133,UK,26-09-2024,8,1558,0.04,870,11965.44,11095.44,92.72905969,498.56
Monitor,Office,Cust_487,Australia,20-11-2023,1,1506,0.3,93,1054.2,961.2,91.17814456,451.8
Laptop,Electronics,Cust_62,India,29-05-2022,8,917,0.17,954,6088.88,5134.88,84.33209392,1247.12
Headphones,Accessories,Cust_33,Australia,26-04-2024,9,771,0.2,1489,5551.2,4062.2,73.17697075,1387.8
Laptop,Accessories,Cust_382,Australia,15-07-2022,1,698,0.27,245,509.54,264.54,51.91741571,188.46
Headphones,Office,Cust_86,USA,06-07-2023,4,347,0.3,75,971.6,896.6,92.28077398,416.4
Monitor,Accessories,Cust_431,Canada,25-09-2022,5,1033,0.24,1051,3925.4,2874.4,73.22565853,1239.6
Headphones,Office,Cust_404,India,09-04-2023,6,1567,0.07,1382,8743.86,7361.86,84.19462343,658.14
Mouse,Accessories,Cust_418,Germany,24-09-2022,4,65,0.29,88,184.6,96.6,52.32936078,75.4
Mouse,Electronics,Cust_338,Australia,17-09-2022,2,835,0.08,238,1536.4,1298.4,84.50924238,133.6
Keyboard,Electronics,Cust_376,Germany,22-08-2024,4,1793,0.19,1094,5809.32,4715.32,81.1681918,1362.68
Laptop,Office,Cust_224,UK,09-05-2022,8,1939,0.02,171,15201.76,15030.76,98.87513025,310.24
Tablet,Electronics,Cust_237,India,09-06-2023,9,1508,0.08,832,12486.24,11654.24,93.336665,1085.76
Tablet,Accessories,Cust_263,USA,27-09-2023,7,842,0.18,908,4833.08,3925.08,81.2128084,1060.92
Headphones,Accessories,Cust_185,UK,18-04-2024,8,1450,0.13,945,10092,9147,90.63614744,1508
Headphones,Office,Cust_319,Australia,31-07-2023,5,927,0.04,104,4449.6,4345.6,97.66271125,185.4
Phone,Accessories,Cust_260,Germany,15-03-2022,3,1755,0.07,760,4896.45,4136.45,84.47855079,368.55
Phone,Accessories,Cust_282,UK,25-02-2022,8,1443,0.17,872,9581.52,8709.52,90.89914753,1962.48
Tablet,Electronics,Cust_283,UK,19-06-2022,9,129,0.29,143,824.31,681.31,82.65215756,336.69
Mouse,Office,Cust_229,Germany,22-03-2023,7,1984,0.11,1089,12360.32,11271.32,91.18954849,1527.68
Mouse,Accessories,Cust_217,UK,17-04-2023,7,1051,0.25,132,5517.75,5385.75,97.60772054,1839.25
Mouse,Office,Cust_326,Australia,05-06-2024,3,1572,0.03,1481,4574.52,3093.52,67.62501858,141.48
Laptop,Accessories,Cust_497,USA,27-11-2024,5,580,0.16,1042,2436,1394,57.22495895,464
Headphones,Accessories,Cust_336,India,27-05-2024,9,379,0.14,168,2933.46,2765.46,94.27297458,477.54
Mouse,Office,Cust_170,UK,04-11-2022,3,622,0.17,1177,1548.78,371.78,24.00470047,317.22
Laptop,Electronics,Cust_324,Canada,13-04-2024,7,781,0.22,643,4264.26,3621.26,84.9211821,1202.74
Headphones,Electronics,Cust_137,India,07-04-2024,2,459,0.27,1037,670.14,-366.86,-54.74378488,247.86
Keyboard,Accessories,Cust_221,USA,26-11-2023,7,1024,0.09,1187,6522.88,5335.88,81.80251668,645.12
Laptop,Office,Cust_359,Canada,13-06-2022,7,305,0.08,452,1964.2,1512.2,76.98808675,170.8
Headphones,Electronics,Cust_368,Australia,15-02-2022,9,1748,0.14,1486,13529.52,12043.52,89.01660961,2202.48
Phone,Electronics,Cust_276,Canada,03-01-2024,2,1706,0.27,251,2490.76,2239.76,89.9227545,921.24
Printer,Electronics,Cust_286,India,04-11-2024,3,1641,0.02,788,4824.54,4036.54,83.66683663,98.46
Phone,Accessories,Cust_71,Canada,21-11-2024,1,948,0.1,1323,853.2,-469.8,-55.06329114,94.8
Monitor,Accessories,Cust_188,USA,20-12-2022,6,1024,0.09,908,5591.04,4683.04,83.75972985,552.96
Laptop,Accessories,Cust_80,Germany,17-02-2022,8,587,0.13,878,4085.52,3207.52,78.50946758,610.48
Laptop,Office,Cust_116,Australia,31-08-2023,3,712,0.05,1247,2029.2,782.2,38.54721072,106.8
Mouse,Accessories,Cust_207,UK,14-03-2024,3,464,0.07,531,1294.56,763.56,58.98220245,97.44
Laptop,Office,Cust_323,Australia,22-10-2024,1,1298,0.15,1141,1103.3,-37.7,-3.417021662,194.7
Monitor,Accessories,Cust_308,UK,06-05-2023,8,693,0.15,1242,4712.4,3470.4,73.64400306,831.6
Phone,Electronics,Cust_280,USA,18-01-2022,7,1606,0.28,1171,8094.24,6923.24,85.53292218,3147.76
Printer,Office,Cust_88,Canada,02-10-2023,4,1202,0.29,1022,3413.68,2391.68,70.06163437,1394.32
Keyboard,Accessories,Cust_1,India,17-06-2022,5,1367,0.1,905,6151.5,5246.5,85.2881411,683.5
Monitor,Electronics,Cust_232,Australia,07-03-2024,2,1670,0.26,983,2471.6,1488.6,60.22819226,868.4
Printer,Accessories,Cust_359,USA,20-12-2022,4,1131,0.07,843,4207.32,3364.32,79.9634922,316.68
Keyboard,Accessories,Cust_287,UK,18-01-2024,3,1137,0.22,577,2660.58,2083.58,78.31299942,750.42
Monitor,Accessories,Cust_57,USA,09-02-2024,2,766,0.26,449,1133.68,684.68,60.39446757,398.32
Phone,Accessories,Cust_239,Australia,01-10-2024,9,1176,0.11,530,9419.76,8889.76,94.37352969,1164.24
Monitor,Electronics,Cust_471,UK,17-01-2023,6,1831,0.02,1351,10766.28,9415.28,87.45156173,219.72
Laptop,Electronics,Cust_136,Germany,31-03-2023,8,210,0.24,98,1276.8,1178.8,92.3245614,403.2
Tablet,Electronics,Cust_421,Germany,06-08-2024,4,1357,0.3,590,3799.6,3209.6,84.47204969,1628.4
Phone,Accessories,Cust_271,India,06-06-2023,5,1984,0.06,510,9324.8,8814.8,94.5307138,595.2
